https://www.dell.com/en-us/shop/download-xbox-live-50-digital-gift-card/apd/a8494217/gaming-gaming-accessories	Download Xbox Live $50 Digital Gift Card	$50.00
https://www.dell.com/en-us/shop/download-xbox-live-75-digital-gift-card/apd/a8640195/gaming-gaming-accessories	Download Xbox Live $75 Digital Gift Card	$75.00
https://www.dell.com/en-us/shop/logitech-g502-hero-wired-gaming-mouse/apd/aa324362/pc-accessories	Logitech G502 HERO Wired Gaming Mouse	$34.99
https://www.dell.com/en-us/shop/logitech-g213-prodigy-rgb-gaming-keyboard/apd/a9235960/pc-accessories	Logitech G213 Prodigy RGB Gaming Keyboard	$39.99
https://www.dell.com/en-us/shop/nintendo-switch-oled-model-with-switch-plate-controller-and-splatoon3/apd/ac357238/gaming-gaming-accessories	Nintendo Switch – OLED Model with Switch Plate controller and Splatoon3	$419.99
https://www.dell.com/en-us/shop/alienware-s5000-gaming-chair/apd/ab790464/gaming-gaming-accessories	Alienware S5000 Gaming Chair	$309.99
https://www.dell.com/en-us/shop/logitech-g733-lightspeed-wireless-gaming-headset-black/apd/ab307439/audio	Logitech G733 Lightspeed Wireless Gaming Headset - Black	$149.99
https://www.dell.com/en-us/shop/enhance-gx-c1-laptop-fan/apd/aa440223/gaming-gaming-accessories	ENHANCE GX-C1 - Laptop fan	$34.99
https://www.dell.com/en-us/shop/netgear-nighthawk-r7000-wireless-router-4-port-switch-gige-80211a-b-g-n-ac-dual-band/apd/a8489287/networking	NETGEAR Nighthawk R7000 - Wireless router - 4-port switch - GigE - 802.11a/b/g/n/ac - Dual Band	$189.99
https://www.dell.com/en-us/shop/netgear-orbi-ax4200-tri-band-mesh-wi-fi-6-system-2-pack-white/apd/ab115146/networking	NETGEAR - Orbi AX4200 Tri-Band Mesh Wi-Fi 6 System (2-pack) - White	$449.99
